"year","month","description","totalsales"
"2011","10","4 PINK DINNER CANDLE SILVER FLOCK","10.20"
"2011","10","PARTY TIME DESIGN FLANNEL","10.20"
"2011","10","ABSTRACT CIRCLE JOURNAL","10.20"
"2011","10","HANGING CHICK GREEN DECORATION","10.15"
"2011","10","GOLD FABRIC MIRROR","10.14"
"2011","10","BUNNY EGG GARLAND","10.08"
"2011","10","SILK PURSE BABUSHKA BLUE","10.05"
"2011","10","CLEAR ACRYLIC FACETED BANGLE","10.00"
"2011","10","MEDIUM CHINESE STYLE SCISSOR","10.00"
"2011","10","PURPLE ACRYLIC FACETED BANGLE","10.00"
"2011","10","EASTER CRAFT 4 CHICKS","9.98"
"2011","10","SET 6 CARDS SPARKLY REINDEER 17262","9.98"
"2011","10","BLACK GLASS BRACELET W HEART CHARMS","9.96"
"2011","10","SET 10 CARDS OUT OF ORDER 17216","9.96"
"2011","10","CRYSTAL DIAMANTE STAR BROOCH","9.96"
"2011","10","COPPER AND BRASS BAG CHARM","9.96"
"2011","10","IVORY GOLD METAL BAG CHARM","9.96"
"2011","10","SET/4 COLOURFUL MIXING BOWLS","9.95"
"2011","10","SWEETHEART CAKESTAND 3 TIER","9.95"
"2011","10","PINK OVAL SHAPE TRINKET BOX","9.95"
"2011","10","SILVER OVAL SHAPE TRINKET BOX","9.95"
"2011","10","BLUE MURANO TWIST NECKLACE","9.95"
"2011","10","CONDIMENT TRAY 4 BOWLS AND 4 SPOONS","9.95"
"2011","10","MOROCCAN BEATEN METAL DISH","9.95"
"2011","10","KITTENS DESIGN FLANNEL","9.92"
"2011","10","SEASIDE FLYING DISC","9.92"
"2011","10","ORANGE PENDANT TRIPLE SHELL NECKLAC","9.90"
"2011","10","WHITE HONEYCOMB PAPER GARLAND","9.90"
"2011","10","RED  EGG  SPOON","9.90"
"2011","10","DECORATIVE VINTAGE COFFEE  BOX","9.90"
"2011","10","4 ROSE PINK DINNER CANDLES","9.88"
"2011","10","ACRYLIC JEWEL ICICLE, PINK","9.88"
"2011","10","ROSE DU SUD COSMETICS BAG","9.87"
"2011","10","BEADED CRYSTAL HEART PINK SMALL","9.84"
"2011","10","PACK 6 HEART/ICE-CREAM PATCHES","9.84"
"2011","10","S/4 BLACK MINI ROSE CANDLE IN BOWL","9.76"
"2011","10","RETRO PLASTIC 70'S TRAY","9.62"
"2011","10","BLUE EGG  SPOON","9.54"
"2011","10","FLOWERS TILE COASTER","9.42"
"2011","10","PACK OF 12 DOILEY TISSUES","9.36"
"2011","10","ASSTD DESIGN 3D PAPER STICKERS","9.35"
"2011","10","ORIENTAL RED CUSHION COVER","9.30"
"2011","10","AMBER GLASS/SHELL/PEARL NECKLACE","9.15"
"2011","10","BLACK GEMSTONE BRACELET","9.13"
"2011","10","ASS DES PHONE SPONGE CRAFT STICKER","9.10"
"2011","10","BLACK AND WHITE DOG BOWL","8.85"
"2011","10","PACK/12 BLUE FOLKART CARDS","8.85"
"2011","10","PINK PAPER PARASOL","8.85"
"2011","10","BLUE HOLE PUNCH","8.75"
"2011","10","PINK ROSE FABRIC MIRROR","8.75"
"2011","10","NINJA RABBIT PINK","8.75"
"2011","10","PINK GREEN EMBROIDERY COSMETIC BAG","8.74"
"2011","10","AMETHYST DROP EARRINGS W LONG BEADS","8.70"
"2011","10","GARLAND WOODEN HAPPY EASTER","8.67"
"2011","10","GOLD/M.O.P PENDANT ORBIT NECKLACE","8.50"
"2011","10","ROSE DU SUD DRAWSTRING BAG","8.50"
"2011","10","PAINTED YELLOW WOODEN DAISY","8.50"
"2011","10","FRYING PAN BLUE POLKADOT","8.50"
"2011","10","MULTICOLOUR RABBIT EGG WARMER","8.46"
"2011","10","QUEEN OF THE SKIES PASSPORT COVER","8.40"
"2011","10","CHILDS GARDEN SPADE BLUE","8.40"
"2011","10","CHILDS GARDEN RAKE PINK","8.33"
"2011","10","NEW BAROQUE B'FLY NECKLACE CRYSTAL","8.32"
"2011","10","GREEN VINTAGE EARRINGS","8.30"
"2011","10","BLUE MURANO TWIST BRACELET","8.30"
"2011","10","ROSE DU SUD WASHBAG","8.26"
"2011","10","NUMBER TILE COTTAGE GARDEN 0","8.26"
"2011","10","NUMBER TILE VINTAGE FONT 2","8.26"
"2011","10","ROSE DU SUD CUSHION COVER","8.26"
"2011","10","12 DAISY PEGS IN WOOD BOX","8.25"
"2011","10","MIRRORED WALL ART STARS","8.25"
"2011","10","DOORMAT CHRISTMAS VILLAGE","8.25"
"2011","10","RED SHARK HELICOPTER","7.95"
"2011","10","FLOWER GLASS GARLD NECKL36""AMETHYST","7.95"
"2011","10","GRASS HOPPER WOODEN WALL CLOCK","7.90"
"2011","10","SILVER BRACELET W PASTEL FLOWER","7.90"
"2011","10","FRENCH STYLE STORAGE JAR JAM","7.83"
"2011","10","CUBIC MUG FLOCK PINK ON BROWN","7.80"
"2011","10","GREETING CARD, OVERCROWDED POOL.","7.67"
"2011","10","4 PURPLE FLOCK DINNER CANDLES","7.65"
"2011","10","MONEY BOX POCKET MONEY DESIGN","7.65"
"2011","10","DAISY JOURNAL","7.65"
"2011","10","4 BLUE DINNER CANDLES SILVER FLOCK","7.65"
"2011","10","MIRRORED WALL ART POPPIES","7.50"
"2011","10","FELT FARM ANIMAL SHEEP","7.50"
"2011","10","LAVENDER INCENSE 40 CONES IN TIN","7.50"
"2011","10","DIAMANTE NECKLACE PURPLE","7.50"
"2011","10","BAROQUE BUTTERFLY EARRINGS CRYSTAL","7.50"
"2011","10","SILVER 2 STRAND NECKLACE-LEAF CHARM","7.50"
"2011","10","DIAMANTE NECKLACE GREEN","7.50"
"2011","10","GREEN HEART COMPACT MIRROR","7.50"
"2011","10","DAISY SKETCHBOOK","7.50"
"2011","10","PINK ROSEBUD PEARL BRACELET","7.48"
"2011","10","WHITE ROSEBUD & PEARL NECKLACE","7.48"
"2011","10","SET 10 CARDS POINSETTIA 17093","7.47"
"2011","10","SET 10 CARD KRAFT REINDEER 17084","7.47"
"2011","10","GREY FLORAL FELTCRAFT SHOULDER BAG","7.46"
"2011","10","PINK POT PLANT CANDLE","7.46"
"2011","10","SWEET PUDDING STICKER SHEET","7.44"
"2011","10","QUEEN OF SKIES LUGGAGE TAG","7.38"
"2011","10","ORANGE VOTIVE CANDLE","6.96"
"2011","10","TURQ+RED BOUDICCA LARGE BRACELET","6.95"
"2011","10","SMALL KITCHEN FLOWER POTS PLAQUE","6.95"
"2011","10","PINK BOUDICCA LARGE BRACELET","6.95"
"2011","10","PINK CHICK EGG WARMER + EGG CUP","6.80"
"2011","10","BLACK MINI TAPE MEASURE","6.80"
"2011","10","PEACE SMALL WOOD LETTERS","6.75"
"2011","10","MIRRORED WALL ART LADIES","6.75"
"2011","10","BLACK VINT ART DEC CRYSTAL BRACELET","6.75"
"2011","10","PAISLEY PATTERN  STICKERS","6.73"
"2011","10","PIN CUSHION BABUSHKA BLUE","6.70"
"2011","10","SET 10 CARDS CHRISTMAS TREE 16955","6.66"
"2011","10","SET 10 MINI SANTA & SNOWMAN  17087","6.64"
"2011","10","OYSTER TRINKET BOX","6.63"
"2011","10","RETRO COFFEE MUGS ASSORTED","6.60"
"2011","10","POTTING SHED TEA MUG","6.58"
"2011","10","LOVELY BONBON STICKER SHEET","6.52"
"2011","10","CAKES AND BOWS GIFT  TAPE","6.51"
"2011","10","DRAGONS BLOOD INCENSE","6.51"
"2011","10","RIDGED GLASS T-LIGHT HOLDER","6.50"
"2011","10","BLACK CANDELABRA T-LIGHT HOLDER","6.50"
"2011","10","DIAMANTE BOW BROOCH GREEN COLOUR","6.35"
"2011","10","5 STRAND GLASS NECKLACE AMBER","6.35"
"2011","10","BEADED CRYSTAL HEART BLUE  LARGE","6.32"
"2011","10","SET/6 BLACK BIRD T-LIGHT CANDLES","6.30"
"2011","10","RED RETROSPOT WASHBAG","6.30"
"2011","10","N0 SINGING METAL SIGN","6.30"
"2011","10","LARGE SKULL WINDMILL","6.30"
"2011","10","HEN PARTY CORDON BARRIER TAPE","6.25"
"2011","10","SET OF 3 PANTRY WOODEN SPOONS","6.25"
"2011","10","UNION STRIPE CUSHION COVER","6.25"
"2011","10","SET 10 CARDS CHEERFUL ROBIN 17065","6.24"
"2011","10","RUBY GLASS CLUSTER BRACELET","6.23"
"2011","10","SPACE CADET BLACK","6.21"
"2011","10","BIRDHOUSE DECORATION MAGIC GARDEN","6.21"
"2011","10","FIRST CLASS LUGGAGE TAG","6.17"
"2011","10","PINK LOVE BIRD CANDLE","6.17"
"2011","10","SPACE CADET WHITE","6.17"
"2011","10","PSYCHEDELIC TILE HOOK","6.08"
"2011","10","NUMBER TILE VINTAGE FONT 4","6.08"
"2011","10","MIRRORED WALL ART TABLE LAMP","6.00"
"2011","10","CERAMIC PLATE STRAWBERRY DESIGN","5.96"
"2011","10","MULTI HEARTS  STICKERS","5.95"
"2011","10","CHRYSANTHEMUM POCKET BOOK","5.95"
"2011","10","BEST DAD CANDLE LETTERS","5.95"
"2011","10","PINK PILLAR CANDLE SILVER FLOCK","5.90"
"2011","10","HANGING BAUBLE T-LIGHT HOLDER LARGE","5.90"
"2011","10","SOAP DISH BROCANTE","5.90"
"2011","10","MEDIUM PINK BUDDHA HEAD","5.90"
"2011","10","RED GLASS TASSLE BAG CHARM","5.90"
"2011","10","GOLD M.O.P. ORBIT NECKLACE","5.90"
"2011","10","BAKING MOULD EASTER EGG MILK CHOC","5.90"
"2011","10","RED POLKADOT BEAKER","5.85"
"2011","10","GREEN STONE/CRYSTAL EARRINGS","5.85"
"2011","10","BLUE POLKADOT BEAKER","5.85"
"2011","10","SET 10 CARD CHRISTMAS WELCOME 17112","5.82"
"2011","10","PINK HEART OF GLASS BRACELET","5.82"
"2011","10","SET OF 36 DOLLY GIRL PAPER DOILIES","5.82"
"2011","10","WHITE HEART OF GLASS BRACELET","5.82"
"2011","10","BLACK ENAMEL FLOWER RING","5.80"
"2011","10","CERAMIC LOVE HEART MONEY BANK","5.80"
"2011","10","HEART T-LIGHT HOLDER","5.80"
"2011","10","BLUE NEW BAROQUE CANDLESTICK CANDLE","5.79"
"2011","10","SET OF 6 T-LIGHTS EASTER CHICKS","5.79"
"2011","10","VIP HOLIDAY PURSE","5.79"
"2011","10","QUEEN OF THE SKIES HOLIDAY PURSE","5.79"
"2011","10","RAINBOW PEGS PHOTO CLIP STRING","5.68"
"2011","10","LARGE CAMPHOR WOOD FIELD MUSHROOM","5.45"
"2011","10","MINI JIGSAW DINOSAUR","5.42"
"2011","10","LETTER ""L"" BLING KEY RING","5.40"
"2011","10","SQUARE METAL CANDLEHOLDER BASE","5.10"
"2011","10","DROP EARRINGS W FLOWER & LEAF","5.10"
"2011","10","IVORY HANGING DECORATION  BIRD","5.10"
"2011","10","BOTANICAL LAVENDER BIRTHDAY CARD","5.04"
"2011","10","ASSORTED TUTTI FRUTTI HEART BOX","5.00"
"2011","10","PACK OF 12 STICKY BUNNIES","5.00"
"2011","10","WRAP BAD HAIR DAY","5.00"
"2011","10","PANTRY KITCHEN THERMOMETER","5.00"
"2011","10","SPACE CADET RED","5.00"
"2011","10","LETTER ""A"" BLING KEY RING","4.99"
"2011","10","PINK CRYSTAL+GLASS BRACELET","4.98"
"2011","10","COTE D'AZURE NECKLACE","4.98"
"2011","10","SET 10 CARDS HATS & STOCKINGS 17081","4.98"
"2011","10","SPACE FROG","4.96"
"2011","10","GOLD M.O.P ORBIT BRACELET","4.95"
"2011","10","GREEN  DIAMANTE PEN IN GIFT BOX","4.95"
"2011","10","GREEN CHRISTMAS TREE STRING 20LIGHT","4.95"
"2011","10","LILY BROOCH AMETHYST COLOUR","4.95"
"2011","10","ANT COPPER RED BOUDICCA BRACELET","4.95"
"2011","10","EASTER TIN CHICKS PINK DAISY","4.95"
"2011","10","VINTAGE ENAMEL & CRYSTAL EARRINGS","4.95"
"2011","10","EASTER TIN KEEPSAKE","4.95"
"2011","10","SILVER BLACK ORBIT BRACELET","4.95"
"2011","10","VINTAGE ENAMEL & CRYSTAL NECKLACE","4.95"
"2011","10","LILY BROOCH OLIVE COLOUR","4.95"
"2011","10","VINTAGE ZINC WATERING CAN SMALL","4.95"
"2011","10","RUBY GLASS CLUSTER EARRINGS","4.94"
"2011","10","SUMMER DAISIES BAG CHARM","4.92"
"2011","10","TROPICAL LUGGAGE TAG","4.92"
"2011","10","SET/4 BADGES CUTE CREATURES","4.92"
"2011","10","200 BENDY SKULL STRAWS","4.92"
"2011","10","RETRO PLASTIC DAISY TRAY","4.56"
"2011","10","SET OF 36 SPACEBOY PAPER DOILIES","4.35"
"2011","10","HANGING CHICK  YELLOW DECORATION","4.35"
"2011","10","ANTIQUE OPAL WHITE FLOWER EARRINGS","4.25"
"2011","10","50CM METAL STRING WITH  7 CLIPS","4.25"
"2011","10","CANDY SHOP  STICKER SHEET","4.25"
"2011","10","ANTIQUE OLIVE GREEN FLOWER EARRINGS","4.25"
"2011","10","GOLD M.O.P ORBIT DROP EARRINGS","4.25"
"2011","10","VINTAGE BEAD PINK JEWEL BOX","4.25"
"2011","10","A4 WALL TIDY RED FLOWERS","4.24"
"2011","10","LARGE RED RETROSPOT WINDMILL","4.20"
"2011","10","SILVER PHOTO FRAME","4.20"
"2011","10","SET 10 CARDS CHRISTMAS HOLLY  17259","4.16"
"2011","10","ANTIQUE RASPBERRY FLOWER EARRINGS","4.15"
"2011","10","VINTAGE ROSE BEAD BRACELET BLACK","4.15"
"2011","10","I LOVE LONDON MINI RUCKSACK","4.15"
"2011","10","RUBY DROP CHANDELIER EARRINGS","4.15"
"2011","10","VINTAGE CARAVAN GREETING CARD","4.15"
"2011","10","GREEN MURANO TWIST BRACELET","4.15"
"2011","10","NUMBER TILE VINTAGE FONT 0","4.13"
"2011","10","NUMBER TILE COTTAGE GARDEN 9","4.13"
"2011","10","NUMBER TILE COTTAGE GARDEN No","4.13"
"2011","10","NUMBER TILE VINTAGE FONT 3","4.13"
"2011","10","NUMBER TILE VINTAGE FONT 6","4.13"
"2011","10","NUMBER TILE VINTAGE FONT 9","4.13"
"2011","10","PINK/PURPLE RETRO RADIO","4.13"
"2011","10","NUMBER TILE VINTAGE FONT 8","4.13"
"2011","10","ASSORTED CAKES FRIDGE MAGNETS","3.90"
"2011","10","COLOURFUL FLOWER FRUIT BOWL","3.90"
"2011","10","PINK AND BLACK STRING CURTAIN","3.90"
"2011","10","NUMBER TILE COTTAGE GARDEN 3","3.90"
"2011","10","RETRO PILL BOX KEY CHAIN,THE KING","3.80"
"2011","10","BLUE TABLE RUN FLOWER","3.75"
"2011","10","ZINC HEART LATTICE CHARGER LARGE","3.75"
"2011","10","BAROQUE BUTTERFLY EARRINGS BLACK","3.75"
"2011","10","BATHROOM SCALES, TROPICAL BEACH","3.75"
"2011","10","WHITE AND BLUE CERAMIC OIL BURNER","3.75"
"2011","10","RETROSPOT BABUSHKA DOORSTOP","3.75"
"2011","10","PAIR BUTTERFLY HAIR CLIPS","3.75"
"2011","10","GREEN SQUARE COMPACT MIRROR","3.75"
"2011","10","BEADED PEARL HEART WHITE ON STICK","3.75"
"2011","10","HAPPY EASTER HANGING DECORATION","3.75"
"2011","10","SILVER DROP EARRINGS WITH FLOWER","3.73"
"2011","10","PAINTED PINK RABBIT","3.40"
"2011","10","PURPLE/COPPER HANGING LAMPSHADE","3.40"
"2011","10","SET 10 CARDS MAGICAL TREE 17086","3.33"
"2011","10","SET 10 CARDS CHRISTMAS BAUBLE 16954","3.33"
"2011","10","5 HOOK HANGER RED MAGIC TOADSTOOL","3.30"
"2011","10","SET 40 HEART SHAPE PETIT FOUR CASES","3.30"
"2011","10","PINK SMALL JEWELLED PHOTOFRAME","3.30"
"2011","10","SMALL BLUE PROVENCAL CERAMIC BALL","3.29"
"2011","10","YELLOW/PINK CERAMIC CANDLE HOLDER","3.29"
"2011","10","GIRLS PARTY BAG","3.29"
"2011","10","HELLO SAILOR BLUE SOAP HOLDER","3.29"
"2011","10","WHITE HEART CONFETTI IN TUBE","3.29"
"2011","10","GREEN FERN NOTEBOOK","3.26"
"2011","10","DECORATION  BUTTERFLY  MAGIC GARDEN","3.26"
"2011","10","T-LIGHT HOLDER SILVER SAUCER","3.26"
"2011","10","FELT EGG COSY LADYBIRD","3.26"
"2011","10","High Resolution Image","3.00"
"2011","10","ZINC HEART LATTICE CHARGER SMALL","2.95"
"2011","10","BLUE POT PLANT CANDLE","2.95"
"2011","10","RED ENAMEL FLOWER RING","2.95"
"2011","10","FOLK ART GREETING CARD,pack/12","2.95"
"2011","10","FOLDING SHOE TIDY","2.95"
"2011","10","GREEN ENAMEL FLOWER RING","2.95"
"2011","10","PINK VINTAGE VICTORIAN EARRINGS","2.95"
"2011","10","BAKING MOULD EASTER EGG WHITE CHOC","2.95"
"2011","10","PURPLE GEMSTONE BRACELET","2.95"
"2011","10","WHITE STONE/CRYSTAL EARRINGS","2.95"
"2011","10","SET 10 CARDS XMAS CHOIR 17068","2.91"
"2011","10","SET 10 CARDS TRIANGLE ICONS  17220","2.91"
"2011","10","SET 10 CARDS WISHING TREE 17116","2.91"
"2011","10","CRYSTAL HOOP EARRING FLORAL LEAF","2.90"
"2011","10","SILVER/CRYSTAL DROP EARRINGS W LEAF","2.90"
"2011","10","SET OF 36 MUSHROOM PAPER DOILIES","2.90"
"2011","10","TURQ STONE/CRYSTAL EARRINGS","2.90"
"2011","10","FAN BLACK FRAME","2.90"
"2011","10","AMBER 3 BEAD DROP EARRINGS","2.90"
"2011","10","BLACK DROP EARRINGS W LONG BEADS","2.90"
"2011","10","GLOW IN DARK DOLPHINS","2.73"
"2011","10","A4 WALL TIDY BLUE OFFICE","2.65"
"2011","10","UBO-LIGHT TRIOBASE PURPLE","2.55"
"2011","10","NECKLACE+BRACELET SET BLUE HIBISCUS","2.55"
"2011","10","TEATIME PEN CASE & PENS","2.55"
"2011","10","CRACKED GLAZE EARRINGS RED","2.55"
"2011","10","SWEETIES  STICKERS","2.55"
"2011","10","GREEN JUICY FRUIT PHOTO FRAME","2.55"
"2011","10","PARTY INVITES FOOTBALL","2.55"
"2011","10","UBO-LIGHT TRIOBASE BLUE","2.55"
"2011","10","MINI JIGSAW GO TO THE FAIR","2.51"
"2011","10","S/6 SEW ON CROCHET FLOWERS","2.50"
"2011","10","4 PINK FLOCK CHRISTMAS BALLS","2.50"
"2011","10","SET OF 4 GREEN CAROUSEL COASTERS","2.50"
"2011","10","4 BURGUNDY WINE DINNER CANDLES","2.50"
"2011","10","RED/CREAM STRIPE CUSHION COVER","2.50"
"2011","10","SET 10 CARD SNOWMAN 16965","2.49"
"2011","10","SET 10 CHRISTMAS CARDS HOHOHO 16956","2.49"
"2011","10","LETTER ""S"" BLING KEY RING","2.49"
"2011","10","SET 10 CARDS JINGLE BELLS 16957","2.49"
"2011","10","SET 10 CARDS PRINTED GRAPHIC 17219","2.49"
"2011","10","GREETING CARD,SQUARE, DOUGHNUTS","2.49"
"2011","10","LETTER ""J"" BLING KEY RING","2.49"
"2011","10","FUNKY MONKEY GIFT BAG MEDIUM","2.49"
"2011","10","SET 10 CARDS WORLD CHILDREN 17067","2.49"
"2011","10","SET 10 CARD PERFECT NATIVITY 17089","2.49"
"2011","10","PINK ROSEBUD PEARL EARRINGS","2.48"
"2011","10","WHITE ROSEBUD  PEARL EARRINGS","2.48"
"2011","10","CRACKED GLAZE EARRINGS IVORY","2.48"
"2011","10","CHERRY BLOSSOM LUGGAGE TAG","2.46"
"2011","10","SET OF 4 BLACK LOVEBIRD COASTERS","2.46"
"2011","10","FRUIT SALAD BAG CHARM","2.46"
"2011","10","SET/6 FRUIT SALAD  PAPER PLATES","2.44"
"2011","10","TUMBLER BAROQUE","2.34"
"2011","10","GROOVY CACTUS INFLATABLE","2.34"
"2011","10","ASSTD MULTICOLOUR CIRCLES MUG","2.34"
"2011","10","BLACK WINE GLASS","2.34"
"2011","10","DOGGY RUBBER","2.10"
"2011","10","VIP PASSPORT COVER","2.10"
"2011","10","BLACK ORANGE SQUEEZER","2.10"
"2011","10","GREEN ENAMEL+GLASS HAIR COMB","2.10"
"2011","10","NO SINGING METAL SIGN","2.10"
"2011","10","ASSORTED TUTTI FRUTTI LARGE PURSE","2.10"
"2011","10","ASSORTED COLOURED CIRCLE MOBILE","2.10"
"2011","10","LETTER ""D"" BLING KEY RING","2.08"
"2011","10","SET/6 FRUIT SALAD PAPER CUPS","2.04"
"2011","10","SET/4 BIRD MIRROR MAGNETS","2.03"
"2011","10","PINK ENAMEL+GLASS HAIR COMB","2.01"
"2011","10","PINK/GREEN FLOWER DESIGN BIG MUG","1.95"
"2011","10","PINK/BLUE STRING CURTAIN","1.95"
"2011","10","NUMBER TILE COTTAGE GARDEN 5","1.95"
"2011","10","BLUE DISCO HANDBAG","1.95"
"2011","10","BLUE NETTING STORAGE HANGER","1.95"
"2011","10","NUMBER TILE VINTAGE FONT 5","1.95"
"2011","10","PIECE OF CAMO STATIONERY SET","1.92"
"2011","10","ROUND PURPLE CLOCK WITH SUCKER","1.71"
"2011","10","STANDING FAIRY POLE SUPPORT","1.70"
"2011","10","BLUE CHENILLE SHAGGY CUSHION COVER","1.70"
"2011","10","PARTY PIZZA DISH BLUE POLKADOT","1.70"
"2011","10","PINK NEW BAROQUECANDLESTICK CANDLE","1.70"
"2011","10","ENAMEL BLUE RIM COFFEE CONTAINER","1.66"
"2011","10","LETTER ""E"" BLING KEY RING","1.66"
"2011","10","LETTER ""M"" BLING KEY RING","1.66"
"2011","10","SET 10 MINICARDS CUTE SNOWMAN 17071","1.66"
"2011","10","LETTER ""Z"" BLING KEY RING","1.66"
"2011","10","LETTER ""Y"" BLING KEY RING","1.66"
"2011","10","LARGE MINT DIAMANTE HAIRSLIDE","1.65"
"2011","10","LARGE CRYSTAL DIAMANTE HAIRSLIDE","1.65"
"2011","10","ROUND WHITE CONFETTI IN TUBE","1.65"
"2011","10","BLUE FELT HANGING HEART WITH FLOWER","1.63"
"2011","10","YELLOW FELT HANGING HEART W FLOWER","1.63"
"2011","10","PINK GLASS TASSLE BAG CHARM","1.63"
"2011","10","FELT FARM ANIMAL WHITE BUNNY","1.63"
"2011","10","PINK FELT HANGING HEART W FLOWER","1.63"
"2011","10","PINK CRYSTAL SKULL PHONE CHARM","1.63"
"2011","10","MULTICOLOUR  CONFETTI IN TUBE","1.63"
"2011","10","HANGING WOOD AND FELT HEART","1.58"
"2011","10","S/4 GROOVY CAT MAGNETS","1.58"
"2011","10","YELLOW/PINK FLOWER DESIGN BIG MUG","1.56"
"2011","10","PINK FLY SWAT","1.30"
"2011","10","ASSORTED SHAPES PHOTO CLIP SILVER","1.30"
"2011","10","SET 36 COLOURING PENCILS DOILEY","1.25"
"2011","10","6PC WOOD PLATE SET DISPOSABLE","1.25"
"2011","10","ASSORTED SANSKRIT MINI NOTEBOOK","1.25"
"2011","10","PLAYING CARDS VINTAGE DOILEY","1.25"
"2011","10","POCKET MIRROR WOODLAND","1.25"
"2011","10","VINTAGE RED TEATIME MUG","1.25"
"2011","10","TURQUOISE CHRISTMAS TREE","1.25"
"2011","10","MIRRORED WALL ART SPLODGES","1.25"
"2011","10","WAKE UP COCKEREL TILE COASTER","1.16"
"2011","10","SMALL SINGLE FLAME CANDLE HOLDER","1.05"
"2011","10","BLUE STONES ON WIRE FOR CANDLE","1.04"
"2011","10","RASTA IN BATH W SPLIFF ASHTRAY","0.85"
"2011","10","WRAP SUMMER ROSE DESIGN","0.84"
"2011","10","LETTER ""P"" BLING KEY RING","0.83"
"2011","10","LETTER ""O"" BLING KEY RING","0.83"
"2011","10","LETTER ""N"" BLING KEY RING","0.83"
"2011","10","LETTER ""K"" BLING KEY RING","0.83"
"2011","10","LETTER ""I"" BLING KEY RING","0.83"
"2011","10","LETTER ""H"" BLING KEY RING","0.83"
"2011","10","LETTER ""G"" BLING KEY RING","0.83"
"2011","10","LETTER ""F"" BLING KEY RING","0.83"
"2011","10","LETTER ""C"" BLING KEY RING","0.83"
"2011","10","PET MUG, GOLDFISH","0.83"
"2011","10","CD WALL TIDY BLUE OFFICE","0.83"
"2011","10","LETTER ""V"" BLING KEY RING","0.83"
"2011","10","SET 12 COLOURING PENCILS DOILEY","0.65"
"2011","10","75 GREEN FAIRY CAKE CASES","0.55"
"2011","10","HARDMAN MUG 3 ASSORTED","0.39"
"2011","10","RETRO PILL BOX , REVOLUTIONARY","0.19"
"2011","10","check","0.00"
"2011","10","FLAG OF ST GEORGE CHAIR","0.00"
"2011","10","found","0.00"
"2011","10","Found","0.00"
"2011","10","Found by jackie","0.00"
"2011","10","Unsaleable, destroyed.","0.00"
"2011","10","dotcom","0.00"
"2011","10","DANISH ROSE TRINKET TRAYS","0.00"
"2011","10","damages?","0.00"
"2011","10","Damages","0.00"
"2011","10","damages","0.00"
"2011","10","damaged","0.00"
"2011","10","crushed boxes","0.00"
"2011","10","counted","0.00"
"2011","10","Had been put aside.","0.00"
"2011","10","CORDIAL GLASS JUG","0.00"
"2011","10","re-adjustment","0.00"
"2011","10","historic computer difference?....se","0.00"
"2011","10","incorrect stock entry.","0.00"
"2011","10","Incorrect stock entry.","0.00"
"2011","10","CHECK","0.00"
"2011","10","can't find","0.00"
"2011","10","Breakages","0.00"
"2011","10","Wet pallet-thrown away","0.00"
"2011","10","WET/MOULDY","0.00"
"2011","10","stock check","0.00"
"2011","10","Lighthouse Trading zero invc incorr","0.00"
"2011","10","Sale error","0.00"
"2011","10","Marked as 23343","0.00"
"2011","10","michel oops","0.00"
"2011","10",NULL,"0.00"
"2011","10","missing","0.00"
"2011","10","mouldy","0.00"
"2011","10","smashed","0.00"
"2011","10","Amazon Adjustment","0.00"
"2011","10","Amazon","0.00"
"2011","10","adjustment","0.00"
"2011","10","wrongly coded-23343","0.00"
"2011","10","wrongly coded 20713","0.00"
"2011","10","wrongly coded 23343","0.00"
"2011","10","wrongly marked","0.00"
"2011","10","wrongly marked 23343","0.00"
"2011","10","?","0.00"
"2011","10","3 TIER SWEETHEART GARDEN SHELF","0.00"
"2011","10","20713 wrongly marked","0.00"
"2011","10","20713","0.00"
"2011","10","??","0.00"
"2011","10","PACKING CHARGE","0.00"
"2011","10","LARGE BLUE PROVENCAL CERAMIC BALL","-2.10"
"2011","10","3 HOOK HANGER MAGIC GARDEN","-3.90"
"2011","10","DANISH ROSE PHOTO FRAME","-3.95"
"2011","10","SILVER BLACK ORBIT DROP EARRINGS","-4.25"
"2011","10","PURPLE ENAMEL FLOWER RING","-5.90"
"2011","10","MIDNIGHT BLUE PAIR HEART HAIR SLIDE","-7.54"
"2011","10","PAIR OF PINK FLOWER CLUSTER SLIDE","-7.72"
"2011","10","WHITE FRANGIPANI NECKLACE","-7.86"
"2011","10","GLASS  BEURRE DISH","-7.90"
"2011","10","BLUE BLOSSOM HAIR CLIP","-8.04"
"2011","10","DIAMANTE HAIR GRIP PACK/2 LT ROSE","-8.25"
"2011","10","DIAMANTE HAIR GRIP PACK/2 RUBY","-8.25"
"2011","10","PACK OF 6 SMALL FRUIT STRAWS","-8.87"
"2011","10","DIAMANTE HAIR GRIP PACK/2 BLACK DIA","-9.90"
"2011","10","DIAMANTE HAIR GRIP PACK/2 MONTANA","-9.90"
"2011","10","SET OF 6 KASHMIR FOLKART BAUBLES","-9.90"
"2011","10","DIAMANTE HAIR GRIP PACK/2 PERIDOT","-9.90"
"2011","10","DIAMANTE HAIR GRIP PACK/2 CRYSTAL","-9.90"
"2011","10","PAIR OF ENAMEL BUTTERFLY HAIRCLIP","-10.08"
"2011","10","BUTTERFLY HAIR BAND","-10.34"
